# Generated by luna-rs gen_sample_eeg
# sfreq=256 channels=22 duration=10s samples=2560
timestamp,FP1-F7,F7-T3,T3-T5,T5-O1,FP2-F8,F8-T4,T4-T6,T6-O2,T3-C3,C3-CZ,CZ-C4,C4-T4,FP1-F3,F3-C3,C3-P3,P3-O1,FP2-F4,F4-C4,C4-P4,P4-O2,A1-T3,T4-A2
5.148437500e0,-2.584624599e-5,1.869625339e-5,-1.059995338e-5,2.806260454e-6,-1.165351705e-6,-1.268505230e-7,3.545098707e-6,-3.900639967e-6,2.945496135e-6,-4.726946372e-6,7.514746812e-6,-5.260956641e-6,4.488738341e-6,-1.099922429e-6,-7.531100891e-6,1.246476040e-5,-1.815318865e-5,2.168707761e-5,-2.301903987e-5,1.900436109e-5,-1.301745760e-5,8.975290257e-6
5.152343750e0,-1.929026985e-5,1.132718717e-5,-5.454350230e-6,-1.111369443e-6,3.397183946e-6,-1.636860588e-6,2.090753924e-6,-4.058329068e-6,5.866138963e-6,-5.875432635e-6,6.987515007e-6,-5.556020369e-6,9.585190242e-8,6.736493106e-6,-1.291414446e-5,2.009560376e-5,-2.121685066e-5,2.168467654e-5,-1.649999103e-5,1.087651526e-5,-4.575062121e-6,-1.918563612e-6
5.156250000e0,-1.388274632e-5,5.203812179e-6,-8.058395338e-7,-2.298912705e-6,3.701481774e-6,-3.230463335e-6,3.852622740e-6,-7.069877029e-6,8.405856533e-6,-7.279066267e-6,6.432390819e-6,8.979059203e-7,-7.474659924e-6,1.443806650e-5,-2.046994814e-5,2.258296081e-5,-2.073738688e-5,1.546915882e-5,-1.013140718e-5,1.486476094e-6,3.738877240e-6,-8.901000001e-6
5.160156250e0,-6.372413736e-6,2.812433024e-7,3.428709988e-6,-3.085785465e-6,2.654224318e-6,-3.901356195e-6,5.032813988e-6,-6.672970812e-6,7.600018307e-6,-6.781948741e-6,-2.610768206e-7,5.743322617e-6,-1.449798947e-5,1.884658741e-5,-2.169730578e-5,1.891060674e-5,-1.309803156e-5,8.145330867e-6,1.102673650e-7,-5.876548585e-6,1.099498513e-5,-1.386354961e-5
5.164062500e0,-2.275834049e-6,-1.319179205e-6,3.879946235e-6,-3.372787887e-6,3.730979188e-6,-5.839136065e-6,6.708921319e-6,-8.073007848e-6,7.419925623e-6,-8.335660482e-7,-6.386343557e-6,1.177952799e-5,-1.753040306e-5,2.215260429e-5,-1.817529301e-5,1.146901286e-5,-7.081242074e-6,-1.739835284e-6,5.933746252e-6,-1.158680698e-5,1.514876749e-5,-1.846052874e-5
5.167968750e0,1.874191867e-6,-6.018293334e-6,5.836577657e-6,-6.098788162e-6,7.797890248e-6,-9.140694601e-6,8.393899407e-6,-6.793798093e-6,2.566140438e-6,5.298177712e-6,-1.287780833e-5,1.843010250e-5,-1.914894710e-5,1.643785254e-5,-1.134650756e-5,5.133773357e-6,4.225142675e-6,-1.002096906e-5,1.179239734e-5,-1.630388215e-5,1.922109550e-5,-2.504897748e-5
5.171875000e0,6.330590622e-6,-5.441955636e-6,5.501321994e-6,-5.475582384e-6,6.857214430e-6,-9.376539310e-6,8.797077498e-6,-2.392683200e-6,-2.183352990e-6,1.178607454e-5,-1.689054079e-5,1.950861406e-5,-1.741721280e-5,1.184072153e-5,-4.267857094e-6,-4.637765869e-6,1.032586988e-5,-1.462520777e-5,1.848464308e-5,-2.265610237e-5,2.753398803e-5,-3.216398181e-5
5.175781250e0,6.107315585e-6,-6.884525192e-6,8.007325960e-6,-8.208639883e-6,8.456463547e-6,-7.994012776e-6,5.404561762e-6,1.341193979e-6,-9.688459613e-6,1.472414533e-5,-2.004033013e-5,1.820866419e-5,-1.170293490e-5,2.765260206e-6,5.119556135e-6,-1.205786339e-5,1.508902278e-5,-1.789515591e-5,2.271734957e-5,-2.876943108e-5,3.362145435e-5,-3.631174695e-5
5.179687500e0,7.962646123e-6,-8.963952496e-6,8.198881005e-6,-8.453727787e-6,9.805274203e-6,-7.294819170e-6,1.115248097e-6,7.411591923e-6,-1.448445346e-5,1.817632074e-5,-1.757353130e-5,1.092515777e-5,-4.411831469e-6,-4.834988431e-6,1.272405461e-5,-1.622395939e-5,1.791248724e-5,-2.194525223e-5,3.015205220e-5,-3.426030526e-5,3.887479761e-5,-3.526560977e-5
5.183593750e0,7.626362276e-6,-8.088012692e-6,1.036978574e-5,-1.134289778e-5,7.733297934e-6,-1.828872655e-6,-3.899459443e-6,1.320496267e-5,-1.822402555e-5,1.787755536e-5,-1.129105476e-5,3.482231477e-6,6.017135092e-6,-1.227640132e-5,1.766554487e-5,-1.821250044e-5,2.282089190e-5,-2.972951370e-5,3.407754048e-5,-3.736297367e-5,3.609801206e-5,-3.033471148e-5
5.187500000e0,9.229761417e-6,-1.041461746e-5,1.097621316e-5,-8.266921213e-6,5.862120361e-6,2.836273779e-6,-8.738096767e-6,1.580615753e-5,-1.645005796e-5,1.201538453e-5,-3.121327609e-6,-5.700936072e-6,1.146716568e-5,-1.655728374e-5,2.046558438e-5,-2.504206168e-5,3.015037328e-5,-3.353534703e-5,3.650850340e-5,-3.515796561e-5,2.929912444e-5,-1.799672100e-5
5.191406250e0,9.801772649e-6,-1.191881347e-5,1.115160103e-5,-6.630406915e-6,-1.677080945e-7,6.289571957e-6,-1.540649100e-5,1.647214231e-5,-1.421134857e-5,6.744064194e-6,3.229941285e-6,-1.043021894e-5,1.719425381e-5,-1.984935625e-5,2.296926141e-5,-2.786617915e-5,3.395112435e-5,-3.750959513e-5,3.670653314e-5,-2.762013719e-5,1.644749864e-5,-5.521062576e-6
5.195312500e0,9.299565136e-6,-1.113091548e-5,8.734959010e-6,-4.942443866e-6,-4.567521501e-6,1.342581527e-5,-1.596952461e-5,1.259973214e-5,-7.530087260e-6,-1.511485493e-6,1.222366791e-5,-1.625190998e-5,1.939634240e-5,-2.310117088e-5,2.776940710e-5,-3.327341255e-5,3.604648009e-5,-3.632296648e-5,2.675293399e-5,-1.507498200e-5,4.484860256e-6,6.643904271e-6
5.199218750e0,1.103141494e-5,-1.189125214e-5,7.307295164e-6,-7.898313470e-7,-9.653298548e-6,1.505504224e-5,-1.530002373e-5,9.637134099e-6,1.336309879e-6,-1.114495990e-5,1.726700975e-5,-2.070030860e-5,2.334207420e-5,-2.783467426e-5,3.416109030e-5,-3.481281601e-5,3.594472582e-5,-2.908811075e-5,1.473649263e-5,-3.775423465e-6,-7.004316558e-6,1.241428345e-5
5.203125000e0,1.322677417e-5,-8.316410458e-6,3.067038278e-6,6.951982868e-6,-1.153172252e-5,1.461393185e-5,-1.128070653e-5,1.816682698e-7,8.283795978e-6,-1.416404666e-5,2.143154961e-5,-2.356503319e-5,2.591514203e-5,-3.313834895e-5,3.401810318e-5,-3.363439464e-5,2.756343019e-5,-1.638707909e-5,2.351190005e-6,6.443253369e-6,-1.063259151e-5,1.154570327e-5
5.207031250e0,1.038627852e-5,-6.153811228e-6,-2.187003474e-6,1.001489090e-5,-1.346518638e-5,1.261362104e-5,-4.238425845e-6,-4.948367859e-6,1.453925961e-5,-1.940170660e-5,2.385394509e-5,-2.726794992e-5,3.043251854e-5,-3.426706826e-5,3.636421388e-5,-2.773227061e-5,1.849598266e-5,-4.044595698e-6,-5.918146599e-6,1.266384788e-5,-1.243978022e-5,1.330201212e-5
5.210937500e0,9.052659152e-6,-3.830399237e-6,-6.919100088e-6,1.201334453e-5,-1.194485048e-5,7.171560355e-6,2.134300757e-6,-1.306891136e-5,1.797678851e-5,-2.279972614e-5,2.651369505e-5,-2.885161302e-5,3.407033000e-5,-3.555520016e-5,2.851661702e-5,-1.749394505e-5,5.862013495e-6,5.284651706e-6,-1.351455012e-5,1.558839540e-5,-1.337062167e-5,1.327456539e-5
5.214843750e0,6.319819477e-6,1.556305733e-6,-9.566452718e-6,1.457550388e-5,-1.042736858e-5,2.447358725e-7,9.987779777e-6,-1.698474080e-5,2.134100214e-5,-2.473855602e-5,2.837981083e-5,-3.172888319e-5,3.300996468e-5,-3.030237713e-5,1.950926344e-5,-6.018166459e-6,-6.802389180e-6,1.411723679e-5,-1.380639333e-5,1.332610009e-5,-1.184459325e-5,1.194264951e-5
5.218750000e0,1.335552497e-6,5.898581094e-6,-1.256512223e-5,1.200061797e-5,-2.350370778e-6,-5.879080163e-6,1.747553506e-5,-2.181470154e-5,2.453026536e-5,-2.805519762e-5,3.078896043e-5,-3.263734834e-5,3.139983892e-5,-2.333755037e-5,8.475009054e-6,5.089601018e-6,-1.299348787e-5,1.532962960e-5,-1.467381662e-5,1.255043117e-5,-1.244127816e-5,1.422178866e-5
5.222656250e0,-1.499134896e-6,1.096967662e-5,-1.161382443e-5,7.218178325e-6,2.014789061e-6,-1.421428624e-5,2.073389260e-5,-2.449900421e-5,2.643007429e-5,-2.848182157e-5,3.288783046e-5,-3.265042324e-5,2.553669765e-5,-1.054977565e-5,-2.262406042e-6,1.409790821e-5,-1.620080002e-5,1.526993037e-5,-1.344833163e-5,1.409852939e-5,-1.442957273e-5,1.097887434e-5
5.226562500e0,-4.830867510e-6,1.052292009e-5,-8.990838978e-6,3.433983693e-7,1.075306682e-5,-1.979945228e-5,2.328523078e-5,-2.377654346e-5,2.695212788e-5,-3.158635809e-5,3.324581485e-5,-2.632258838e-5,1.504030752e-5,1.145619876e-6,-1.335915113e-5,1.704473834e-5,-1.868159961e-5,1.561960380e-5,-1.596643051e-5,1.504285956e-5,-1.022472225e-5,3.383194780e-6
5.230468750e0,-8.524840268e-6,1.119286208e-5,-4.829596037e-6,-6.303773262e-6,1.595890535e-5,-2.288911855e-5,2.327550646e-5,-2.771939216e-5,2.868151569e-5,-3.056584683e-5,2.926407433e-5,-1.702648296e-5,1.417358249e-6,1.198828068e-5,-1.889203122e-5,1.781572973e-5,-1.605436046e-5,1.653896106e-5,-1.428139967e-5,1.195252207e-5,-5.565272204e-6,-5.186250291e-6
5.234375000e0,-1.001547662e-5,8.160795005e-6,1.666224989e-6,-1.307068487e-5,1.879218689e-5,-2.414044138e-5,2.514097287e-5,-2.733144356e-5,2.956237586e-5,-3.019049836e-5,2.080977174e-5,-7.813048796e-6,-7.277006262e-6,1.856438575e-5,-2.108328954e-5,1.917434565e-5,-1.491444254e-5,1.495137985e-5,-1.172124485e-5,6.816467703e-6,8.501176580e-7,-9.159390174e-6
5.238281250e0,-1.237086872e-5,4.680792244e-6,8.280033398e-6,-1.719700776e-5,2.386766755e-5,-2.378186764e-5,2.803782627e-5,-2.980847057e-5,3.022083729e-5,-2.423873593e-5,1.013801921e-5,5.599782980e-6,-1.701889414e-5,2.108952140e-5,-1.818949204e-5,1.801405051e-5,-1.544923907e-5,1.414092094e-5,-1.045908175e-5,1.428207383e-6,9.462874914e-6,-1.082484232e-5
5.242187500e0,-8.255365174e-6,4.111382168e-7,1.318831892e-5,-2.222709918e-5,2.351035073e-5,-2.477575254e-5,2.763643170e-5,-2.966859574e-5,2.725812556e-5,-1.446064744e-5,-1.342243507e-7,1.448106195e-5,-2.151763147e-5,2.043192762e-5,-1.649806836e-5,1.563131445e-5,-1.419511773e-5,9.424994460e-6,-1.606951173e-6,-6.099027360e-6,1.159331714e-5,-7.247011126e-6
5.246093750e0,-4.093831194e-6,-7.288803317e-6,1.902482836e-5,-2.451063483e-5,2.436892464e-5,-2.497079186e-5,2.840250090e-5,-2.718348696e-5,2.052646050e-5,-5.903883448e-6,-1.231850365e-5,2.068198955e-5,-2.153039895e-5,2.076157762e-5,-1.691257239e-5,1.585167774e-5,-1.131238241e-5,5.644780686e-6,5.067172424e-6,-1.051288928e-5,7.439469300e-6,2.697791615e-6
5.250000000e0,-2.064955424e-7,-1.286069710e-5,2.273445352e-5,-2.541517097e-5,2.563194903e-5,-2.596147897e-5,2.730959022e-5,-2.260022120e-5,9.897773452e-6,4.835342224e-6,-1.950421938e-5,2.444325582e-5,-2.208521983e-5,1.745995542e-5,-1.657599387e-5,1.314724068e-5,-6.794185538e-6,-2.855928415e-6,9.641112229e-6,-7.464415830e-6,-1.533511295e-6,1.303773570e-5
5.253906250e0,5.910614163e-6,-1.762815918e-5,2.444008715e-5,-2.589352516e-5,2.515858614e-5,-2.769568346e-5,2.692274393e-5,-1.528396569e-5,-7.205708243e-7,1.518716181e-5,-2.483344178e-5,2.397026037e-5,-1.958844405e-5,1.710260221e-5,-1.386180975e-5,1.166045877e-5,-2.436066779e-6,-9.365650840e-6,1.054580844e-5,-1.385181918e-6,-9.552266420e-6,2.165124351e-5
5.257812500e0,1.320946831e-5,-2.250305624e-5,2.374254109e-5,-2.470405525e-5,2.519211193e-5,-2.625432535e-5,1.950536534e-5,-5.270188922e-6,-1.128264739e-5,2.296400271e-5,-2.435082934e-5,2.052358104e-5,-1.837140189e-5,1.683643495e-5,-1.245197200e-5,5.898843938e-6,5.017663170e-6,-9.341695659e-6,3.465673217e-6,7.435813131e-6,-1.972957944e-5,2.382092134e-5
5.261718750e0,1.729530777e-5,-2.416687130e-5,2.400426092e-5,-2.483538628e-5,2.676668555e-5,-2.218549525e-5,1.424590391e-5,3.016856226e-6,-1.860876910e-5,2.657607001e-5,-2.448023952e-5,2.071871495e-5,-1.689191049e-5,1.411844823e-5,-8.105995221e-6,-3.172787274e-6,8.286520824e-6,-6.240404218e-6,-3.999363798e-6,1.527480708e-5,-2.275386214e-5,2.514118205e-5
5.265625000e0,1.951728700e-5,-2.534779014e-5,2.444295933e-5,-2.371749724e-5,2.461337863e-5,-1.927652374e-5,4.533162155e-6,1.390803482e-5,-2.525213131e-5,2.677608973e-5,-2.267374111e-5,1.799847087e-5,-1.488244652e-5,9.826170754e-6,-2.697067430e-6,-9.082908946e-6,1.017559680e-5,2.659618303e-7,-1.271489236e-5,2.318267798e-5,-2.377250712e-5,2.274495637e-5
5.269531250e0,2.383873652e-5,-2.399064579e-5,2.263866918e-5,-2.438333831e-5,2.118683187e-5,-9.910775589e-6,-6.965138709e-6,2.185369704e-5,-2.774016866e-5,2.576917905e-5,-2.090574890e-5,1.831092777e-5,-1.249834349e-5,6.116239092e-6,4.864187758e-6,-9.452589438e-6,3.469549256e-6,8.611175872e-6,-1.881126082e-5,2.489951112e-5,-2.443074300e-5,2.474188659e-5
5.273437500e0,2.323234003e-5,-2.355516881e-5,2.226408105e-5,-2.402497739e-5,1.613488166e-5,-5.530894782e-7,-1.628732934e-5,2.659090569e-5,-2.778998351e-5,2.319262421e-5,-1.719245302e-5,1.499885457e-5,-9.304364539e-6,-1.210171376e-6,8.585937394e-6,-6.030400982e-6,-3.303365020e-6,1.620573130e-5,-2.166166814e-5,2.356549339e-5,-2.321735701e-5,2.180820411e-5
5.277343750e0,2.190352461e-5,-2.297398714e-5,2.366347690e-5,-1.934305510e-5,8.243416232e-6,8.136443284e-6,-2.401612255e-5,3.088761150e-5,-2.648714144e-5,2.127110929e-5,-1.599569077e-5,1.283410529e-5,-4.534557320e-6,-6.009677691e-6,9.726290955e-6,-1.771056645e-6,-1.433318266e-5,2.035094076e-5,-2.226297875e-5,2.175866030e-5,-2.233574196e-5,2.123479499e-5
5.281250000e0,2.325796049e-5,-2.093969670e-5,2.071048766e-5,-1.365248499e-5,-1.538984066e-6,1.863820034e-5,-3.034293331e-5,2.843377843e-5,-2.138300806e-5,1.930892176e-5,-1.333006639e-5,8.561268260e-6,3.719506367e-6,-1.074938700e-5,5.877986951e-6,9.350602340e-6,-1.947806595e-5,2.379466787e-5,-2.354063872e-5,2.027562550e-5,-2.049404247e-5,1.264011371e-5
5.285156250e0,2.026068796e-5,-2.041595508e-5,1.690572208e-5,-9.228375347e-6,-1.130480541e-5,2.514814150e-5,-3.245350672e-5,2.620046689e-5,-1.914121822e-5,1.488857470e-5,-1.184367648e-5,1.593881052e-6,9.257170859e-6,-9.845489330e-6,-7.550601140e-7,1.623877688e-5,-2.275231418e-5,2.236108412e-5,-2.089545887e-5,1.897348375e-5,-1.604739737e-5,1.369318625e-6
5.289062500e0,2.100062375e-5,-2.066233355e-5,1.423575668e-5,1.322238518e-6,-1.973359758e-5,3.150579505e-5,-2.963388033e-5,2.266862793e-5,-1.681336471e-5,1.328696999e-5,-6.789316558e-6,-5.255583801e-6,9.621356185e-6,-2.974399649e-6,-1.087819237e-5,2.065113040e-5,-2.370404036e-5,1.971170786e-5,-1.904982309e-5,1.674965097e-5,-3.767084763e-6,-1.541230631e-5
5.292968750e0,1.891328066e-5,-1.823847560e-5,8.400844308e-6,1.006332786e-5,-2.761762516e-5,3.258143988e-5,-2.681179831e-5,2.059969665e-5,-1.525463358e-5,1.135209004e-5,6.242919426e-8,-7.835088581e-6,7.762499990e-6,2.871070819e-6,-1.593940578e-5,2.273363862e-5,-2.107420733e-5,1.820063881e-5,-1.801636245e-5,1.002846693e-5,8.825511031e-6,-2.593577665e-5
5.296875000e0,1.627053825e-5,-1.324313780e-5,-1.330686700e-6,1.779065315e-5,-3.298850788e-5,3.040096999e-5,-2.483258868e-5,1.744253314e-5,-1.482185144e-5,5.228205737e-6,5.424037226e-6,-1.017752857e-5,3.738165560e-6,1.244640316e-5,-2.164059879e-5,2.139229582e-5,-1.737090315e-5,1.707134652e-5,-1.171786244e-5,-2.696549927e-6,2.076308010e-5,-3.185593232e-5
5.300781250e0,1.516871544e-5,-8.089597031e-6,-9.378044524e-6,2.685777872e-5,-3.300451135e-5,2.803196912e-5,-2.140882134e-5,1.602567136e-5,-1.016364604e-5,9.077358527e-7,8.532779248e-6,-6.934469639e-6,-5.769632480e-6,1.721147055e-5,-2.086218592e-5,1.874844384e-5,-1.852702735e-5,1.493224954e-5,-3.232035397e-6,-1.713585334e-5,3.138439206e-5,-3.234221367e-5
5.304687500e0,1.172044540e-5,-1.378067623e-6,-1.895596142e-5,3.141727211e-5,-3.425419345e-5,2.447318366e-5,-1.907001570e-5,1.388725650e-5,-4.136533335e-6,-5.186369890e-6,1.109666482e-5,-2.484301149e-6,-1.317081660e-5,2.023940942e-5,-1.907736441e-5,1.679273191e-5,-1.419511591e-5,6.914381629e-6,9.808629329e-6,-2.884428432e-5,3.593867950e-5,-2.861751273e-5
5.308593750e0,9.528755982e-6,7.308817658e-6,-2.639038030e-5,3.647266931e-5,-3.070286402e-5,2.119020792e-5,-1.512605195e-5,1.083673124e-5,-1.272014174e-6,-1.117546071e-5,8.077949133e-6,4.684056421e-6,-1.918517773e-5,2.064416549e-5,-1.829862595e-5,1.357021756e-5,-1.041856376e-5,-2.645436325e-6,2.128494816e-5,-3.594605005e-5,3.381270290e-5,-2.377300370e-5
5.312500000e0,3.210052682e-6,1.565951425e-5,-3.308806117e-5,3.588887557e-5,-2.677339398e-5,1.763953333e-5,-1.363615684e-5,4.693229130e-6,7.189010375e-6,-1.161367345e-5,2.330584721e-6,1.136389619e-5,-1.920006980e-5,1.950500700e-5,-1.481693380e-5,1.368827179e-5,-1.729697715e-6,-1.412358415e-5,3.187775656e-5,-3.419005225e-5,2.584590584e-5,-1.752422941e-5
5.316406250e0,-4.205419827e-6,2.404123552e-5,-3.702180038e-5,3.239266880e-5,-2.347175723e-5,1.432655336e-5,-9.728113582e-6,8.918166827e-7,1.136484389e-5,-7.514049230e-6,-3.311376531e-6,1.718554631e-5,-2.096182834e-5,1.524264644e-5,-1.413043356e-5,8.051832083e-6,6.253637366e-6,-2.727064384e-5,3.563809150e-5,-3.213732634e-5,2.066971683e-5,-1.493567652e-5
5.320312500e0,-1.005192826e-5,2.997354932e-5,-3.797604222e-5,2.973739902e-5,-1.925364995e-5,1.298835286e-5,-5.099482223e-6,-4.064994300e-6,1.105161391e-5,-4.176415587e-6,-1.129154498e-5,2.041766493e-5,-1.755004268e-5,1.182336018e-5,-8.529397746e-6,-9.434139656e-7,1.841123412e-5,-3.329907122e-5,3.414419189e-5,-2.477454473e-5,1.634867476e-5,-1.115348368e-5
5.324218750e0,-2.011155448e-5,3.520089376e-5,-3.639541319e-5,2.502752068e-5,-1.574850285e-5,9.744306226e-6,4.756836915e-7,-8.803349374e-6,1.062076808e-5,3.163131169e-6,-1.737754974e-5,1.834824070e-5,-1.317420083e-5,1.025457004e-5,-4.756803264e-6,-1.061893363e-5,2.981632861e-5,-3.728198499e-5,2.897360355e-5,-2.001775283e-5,1.365906155e-5,-5.389082162e-6
5.328125000e0,-2.691225200e-5,3.847061816e-5,-3.215327160e-5,2.188720828e-5,-1.141075245e-5,6.667864000e-6,4.235113920e-6,-1.248484750e-5,6.848496923e-6,1.048041759e-5,-1.778717160e-5,1.623397475e-5,-1.008362597e-5,6.316385679e-6,2.659977781e-6,-2.263338865e-5,3.784898945e-5,-3.532658229e-5,2.314554149e-5,-1.334304034e-5,9.509343727e-6,2.241461971e-6
5.332031250e0,-3.228284186e-5,3.899216244e-5,-2.815180414e-5,1.526790766e-5,-1.108663946e-5,2.776768724e-6,1.062839965e-5,-1.077696743e-5,-1.509412186e-6,1.439875359e-5,-1.888097177e-5,1.265737501e-5,-8.215023627e-6,8.721635822e-7,1.466094454e-5,-3.231308074e-5,3.919299343e-5,-2.741769822e-5,1.680754758e-5,-1.179758965e-5,1.580468961e-6,8.926704140e-6
5.335937500e0,-3.588826439e-5,3.680013106e-5,-2.188674807e-5,1.290328146e-5,-7.212781384e-6,-4.640454790e-6,1.365915796e-5,-9.506647075e-6,-7.098873084e-6,1.867493120e-5,-1.603972669e-5,9.140992915e-6,-5.513376891e-6,-4.250390248e-6,2.503469295e-5,-3.710567398e-5,3.384350566e-5,-2.101845530e-5,1.346896079e-5,-6.236490208e-6,-3.717251047e-6,1.269404038e-5
5.339843750e0,-3.826909597e-5,3.010142973e-5,-1.760272971e-5,9.603534636e-6,-1.785261361e-6,-9.505739399e-6,1.345709006e-5,-2.080982995e-6,-1.379769856e-5,1.639904076e-5,-1.260630870e-5,8.113011972e-6,-1.687503755e-7,-1.635897388e-5,3.281053068e-5,-3.706580173e-5,2.752403816e-5,-1.392484864e-5,8.816244190e-6,1.525140533e-6,-1.070521012e-5,1.262224305e-5
5.343750000e0,-3.898896830e-5,2.701367157e-5,-1.461817283e-5,7.807946531e-6,1.760340865e-6,-1.172044540e-5,1.002685713e-5,4.687990895e-6,-1.526826964e-5,1.498198162e-5,-9.175681043e-6,4.420550795e-6,5.093292657e-6,-2.665724605e-5,3.817297693e-5,-3.285635466e-5,1.919949682e-5,-9.636625691e-6,4.875596915e-6,6.212560947e-6,-1.331376643e-5,6.314230177e-6
5.347656250e0,-3.632037624e-5,2.248658166e-5,-1.009644438e-5,4.515098226e-6,6.701905022e-6,-1.511077062e-5,7.625000308e-6,9.291672541e-6,-1.626195262e-5,1.115472878e-5,-5.944336408e-6,-1.661077249e-6,1.539501500e-5,-3.512206968e-5,3.951866529e-5,-2.699173274e-5,1.382214305e-5,-6.427723747e-6,-1.968333663e-6,1.415968291e-5,-1.178775710e-5,-5.394588243e-6
5.351562500e0,-3.008746353e-5,1.600797077e-5,-6.567131095e-6,-2.472152403e-7,1.197657366e-5,-1.245576914e-5,-5.834227750e-7,1.548392538e-5,-1.597237679e-5,6.573362498e-6,-2.273947757e-6,-7.817024198e-6,2.619268162e-5,-3.852613736e-5,3.452417150e-5,-1.918192356e-5,1.027102462e-5,-4.028954663e-7,-9.404188859e-6,1.480567062e-5,-3.728994898e-6,-1.173144847e-5
5.355468750e0,-2.416586176e-5,1.216947021e-5,-3.778879773e-6,-5.883351150e-6,1.467904804e-5,-1.041376527e-5,-6.020807177e-6,1.457600501e-5,-1.029282339e-5,5.003773367e-6,-1.571212351e-7,-1.460457406e-5,3.299822492e-5,-3.954913336e-5,2.655252501e-5,-1.270613757e-5,6.304012913e-6,4.025010185e-6,-1.491864987e-5,1.274216902e-5,4.990705293e-6,-1.452106608e-5
5.359375000e0,-1.917358350e-5,9.517989383e-6,-8.728138710e-7,-9.787060662e-6,1.649261685e-5,-4.421428002e-6,-1.160812735e-5,1.471971154e-5,-8.809812243e-6,1.043584462e-6,7.447324606e-6,-2.568588388e-5,3.907745122e-5,-3.514036143e-5,1.828395762e-5,-8.032905498e-6,-4.918932177e-7,1.001984583e-5,-1.686112955e-5,3.698892215e-6,1.252132733e-5,-1.340344897e-5
5.363281250e0,-1.439607968e-5,5.324051926e-6,3.799105343e-6,-1.375538614e-5,1.578857518e-5,-8.266351870e-8,-1.342046016e-5,1.031456122e-5,-5.111323844e-6,-1.119597982e-6,1.480976061e-5,-3.287026993e-5,4.006966265e-5,-2.832446262e-5,1.299386531e-5,-2.578864496e-6,-4.824132702e-6,1.623591015e-5,-1.069004065e-5,-6.390770068e-6,1.474540568e-5,-1.025533766e-5
5.367187500e0,-8.998688827e-6,2.754354000e-6,7.150849342e-6,-1.523445189e-5,9.927795872e-6,6.556016615e-6,-1.548360160e-5,6.557635970e-6,-4.492474091e-7,-6.963284704e-6,2.177101851e-5,-3.756974911e-5,3.501774336e-5,-1.914702443e-5,6.468582342e-6,1.502276973e-6,-1.313350640e-5,1.706361763e-5,-3.602074457e-6,-1.071039424e-5,1.234340652e-5,-6.074699741e-6
5.371093750e0,-6.812158063e-6,-8.972911019e-7,1.071787119e-5,-1.655944106e-5,4.691519280e-6,1.188597616e-5,-1.280046308e-5,4.308564257e-6,2.512396577e-6,-1.318058548e-5,3.205401663e-5,-4.094486576e-5,2.942377250e-5,-1.200410043e-5,1.880397804e-6,5.694626452e-6,-1.746432645e-5,1.245357362e-5,3.923391887e-6,-1.514038831e-5,8.336535757e-6,-6.084702591e-7
5.375000000e0,-2.371921028e-6,-3.993125574e-6,1.461449756e-5,-1.491653802e-5,5.463613206e-7,1.152413643e-5,-8.846962373e-6,1.416717623e-6,5.491286629e-6,-1.893620538e-5,3.822103827e-5,-3.644127719e-5,1.905801037e-5,-4.774278295e-6,-2.937914815e-6,1.141138637e-5,-1.726692426e-5,6.679953913e-6,1.178262664e-5,-1.295105903e-5,3.399572506e-6,3.502570962e-6
5.378906250e0,-7.936378665e-7,-8.145998436e-6,1.762974898e-5,-1.232179238e-5,-5.762957244e-6,1.237122615e-5,-4.546400305e-6,-2.531750397e-6,1.124609480e-5,-2.653460251e-5,4.118615834e-5,-2.987999324e-5,1.122852154e-5,-1.133829301e-6,-7.108233149e-6,1.703616908e-5,-1.341893221e-5,-3.249059091e-6,1.181515290e-5,-7.552849183e-6,-6.764076375e-7,7.584834748e-6
5.382812500e0,3.501028004e-6,-1.347555826e-5,1.998667358e-5,-5.163557944e-6,-8.756561328e-6,1.039331983e-5,-3.828824333e-7,-5.238239282e-6,1.667755350e-5,-3.392915823e-5,3.907195787e-5,-2.151534136e-5,6.569855032e-6,2.252320655e-6,-1.276086368e-5,1.740323933e-5,-7.904178347e-6,-1.028531642e-5,1.217522549e-5,-2.947495886e-6,-5.313107067e-6,1.554341179e-5
5.386718750e0,6.107882655e-6,-1.725172478e-5,1.800960308e-5,2.428927814e-7,-1.281966706e-5,5.237017376e-6,1.528502821e-6,-7.495516456e-6,2.539491106e-5,-3.905262201e-5,3.152296267e-5,-1.203333431e-5,-1.513583356e-7,7.367178569e-6,-1.709921708e-5,1.631644227e-5,5.564839967e-7,-1.157529005e-5,4.945826731e-6,3.018744792e-6,-8.870390047e-6,2.485072218e-5
5.390625000e0,1.151029574e-5,-1.952835191e-5,1.377668377e-5,4.077421636e-6,-9.846820831e-6,1.861287842e-6,4.284218903e-6,-1.421276193e-5,3.097134686e-5,-4.033243022e-5,2.369996400e-5,-5.956999303e-6,-3.345099913e-6,1.310570951e-5,-2.011261131e-5,1.092463026e-5,8.190958397e-6,-9.424225937e-6,1.564570766e-6,4.809176971e-6,-1.723386777e-5,3.339314208e-5
